customer_id,first_name,last_name,gender,age,DOB,address,postcode,country,state,job_title,job_industry_category,past_3_years_bike_related_purchases,property_valuation,wealth_segment,tenure,deceased_indicator,owns_car,frequency,monetary,recency,% approved,clusters
154,Faydra,Dulieu,1,59,1958-02-13,8 Mccormick Crossing,2227,Australia,NSW,Junior Executive,,90,8,Mass Customer,11,0,0,5,683.6300000000001,24.0,100.0,3
155,Orran,Bogges,0,32,1985-12-28,63344 Holmberg Crossing,2025,Australia,NSW,Quality Engineer,Manufacturing,4,10,Mass Customer,10,0,0,3,1088.42,9.0,100.0,3
156,Shayla,Rimmington,1,38,1979-09-09,9 Huxley Circle,3191,Australia,VIC,Cost Accountant,Financial Services,23,11,Mass Customer,11,0,1,5,3095.37,17.0,100.0,3
157,Chad,Houtby,0,43,1974-11-23,0 Hazelcrest Road,3025,Australia,VIC,Financial Advisor,Financial Services,97,8,Affluent Customer,16,0,0,3,183.20000000000005,136.0,66.66666666666667,1
158,Hamlin,Odams,0,33,1984-09-03,2 Continental Plaza,2263,Australia,NSW,Internal Auditor,,99,6,Affluent Customer,5,0,0,6,4627.35,66.0,100.0,3
159,Arin,Matskevich,0,30,1987-05-12,80 Duke Terrace,2233,Australia,NSW,Research Nurse,Health,90,10,Affluent Customer,13,0,0,6,2935.37,67.0,100.0,3
160,Wake,Durning,0,53,1964-07-15,860 Hintze Lane,2154,Australia,NSW,Registered Nurse,Health,5,11,Mass Customer,18,0,0,2,2614.16,94.0,100.0,1
161,Tadd,Bloss,0,41,1976-01-21,3723 Bunker Hill Circle,2065,Australia,NSW,,,49,10,Mass Customer,16,0,0,1,459.46000000000015,160.0,100.0,1
162,Port,Acuna,0,38,1979-08-12,5 Corry Court,2119,Australia,NSW,Nurse Practicioner,IT,90,10,Mass Customer,15,0,0,3,1329.6099999999997,99.0,100.0,1
163,Kessia,Helder,1,41,1976-09-06,65105 Sommers Pass,3016,Australia,VIC,Librarian,Entertainment,58,10,High Net Worth,14,0,1,2,1101.2799999999995,115.0,100.0,1
164,Aarika,Van Vuuren,1,18,1999-08-07,2054 Sommers Pass,4113,Australia,QLD,Senior Editor,Retail,55,4,Affluent Customer,1,0,1,3,786.1399999999999,199.0,100.0,1
165,Aldon,Roelofs,0,33,1984-03-25,22371 Miller Trail,2032,Australia,NSW,Administrative Officer,Argiculture,61,10,Mass Customer,12,0,1,8,6107.039999999999,9.0,100.0,3
166,Elston,Oleszczak,0,62,1955-06-12,35807 Oneill Way,4300,Australia,QLD,Structural Analysis Engineer,Manufacturing,54,4,Affluent Customer,6,0,0,7,4063.66,64.0,100.0,3
167,Nathalie,Tideswell,1,48,1969-10-27,75612 Clarendon Junction,4352,Australia,QLD,,Health,95,6,High Net Worth,17,0,1,9,5993.34,15.0,100.0,3
168,Reggie,Broggetti,2,40,,16 Golf View Center,3020,Australia,VIC,General Manager,IT,8,6,Affluent Customer,10,0,1,8,5800.6,137.0,100.0,3
169,Alfy,Bruhnke,0,60,1957-10-19,93 Iowa Junction,2116,Australia,NSW,Data Coordiator,Telecommunications,20,9,High Net Worth,5,0,1,3,696.2599999999998,62.0,100.0,1
170,Jammal,Gever,0,42,1975-06-02,48 Cascade Terrace,3057,Australia,VIC,Pharmacist,Health,80,8,High Net Worth,21,0,0,3,1328.0299999999995,235.0,66.66666666666667,1
171,Halli,Davidoff,1,47,1970-12-04,13950 Jackson Avenue,2099,Australia,NSW,Assistant Manager,Manufacturing,62,11,Mass Customer,10,0,0,8,4833.14,19.0,100.0,3
172,Hilton,Carney,0,29,1988-09-12,35386 Mockingbird Road,3749,Australia,VIC,Editor,Manufacturing,54,4,Affluent Customer,6,0,1,7,2348.66,12.0,100.0,3
173,Ebba,Hanselmann,1,20,1997-01-02,2 Randy Point,2766,Australia,NSW,General Manager,Health,99,8,Affluent Customer,1,0,0,9,6549.509999999999,16.0,100.0,3
174,Catie,Tosspell,1,28,1989-11-26,6898 Redwing Park,2148,Australia,NSW,Food Chemist,Health,93,9,Mass Customer,12,0,0,10,7628.24,12.0,100.0,3
175,Templeton,Hambrook,0,42,1975-11-28,52273 Bay Place,3145,Australia,VIC,Quality Engineer,Manufacturing,36,11,Affluent Customer,5,0,0,5,2170.54,65.0,100.0,3
176,Angelo,Clayal,0,25,1992-04-13,272 Montana Avenue,2021,Australia,NSW,Accountant I,Property,39,8,Mass Customer,10,0,0,4,3025.56,23.0,100.0,3
177,Ondrea,Pablos,1,28,1989-11-09,82520 Mifflin Drive,2333,Australia,NSW,Professor,Financial Services,25,5,High Net Worth,4,0,0,12,3980.14,38.0,91.66666666666669,3
178,Matthieu,Bertelmot,0,50,1967-04-03,8 Dixon Parkway,2783,Australia,NSW,,,2,7,Affluent Customer,8,0,0,4,2184.58,33.0,100.0,3
179,Esteban,Sewill,0,51,1966-05-11,4 Dayton Terrace,2280,Australia,NSW,Environmental Tech,Manufacturing,23,9,High Net Worth,6,0,1,3,1814.59,41.0,100.0,3
180,Trisha,Neasham,1,46,1971-09-17,216 Barnett Junction,4120,Australia,QLD,Web Designer III,Argiculture,16,8,Affluent Customer,14,0,0,7,4065.35,12.0,100.0,3
181,Pavla,Braunle,1,35,1982-11-21,8256 Annamark Court,3638,Australia,VIC,Senior Editor,Manufacturing,49,1,Mass Customer,9,0,0,5,2365.2400000000007,51.0,100.0,3
182,Lydon,Dahlman,0,25,1992-11-20,83012 Dapin Lane,4300,Australia,QLD,Sales Associate,Financial Services,99,4,Affluent Customer,7,0,1,7,5409.120000000001,14.0,100.0,3
183,Dannie,Hissie,1,20,1997-08-05,8 Haas Park,2074,Australia,NSW,Geologist III,Retail,7,10,Affluent Customer,3,0,0,6,3187.8399999999992,103.0,100.0,1
184,Nappie,Paolo,0,46,1971-12-13,50 Meadow Ridge Way,2880,Australia,NSW,Marketing Manager,Manufacturing,40,1,High Net Worth,7,0,1,3,2181.3500000000004,33.0,100.0,3
185,Crosby,Walcot,0,38,1979-12-13,3567 Northfield Lane,2430,Australia,NSW,,Property,80,5,Mass Customer,13,0,1,7,3547.6799999999985,9.0,100.0,3
186,Mireielle,Jeppe,1,43,1974-05-06,0059 Brentwood Road,4560,Australia,QLD,Software Test Engineer I,Financial Services,46,7,Mass Customer,3,0,0,6,2166.1700000000005,24.0,100.0,3
187,Pincas,Ather,0,63,1954-01-28,0274 Oneill Alley,2088,Australia,NSW,Structural Engineer,,97,10,Mass Customer,11,0,0,7,3014.88,15.0,100.0,3
188,Audry,Seine,1,42,1975-06-22,4179 Carioca Terrace,2220,Australia,NSW,Safety Technician II,Property,54,11,High Net Worth,13,0,1,6,2658.87,16.0,100.0,3
189,Umberto,Torricella,0,36,1981-07-19,59265 Sullivan Junction,3031,Australia,VIC,Safety Technician I,Financial Services,73,4,Affluent Customer,10,0,0,5,5329.9800000000005,4.0,100.0,3
190,Hayley,Girardengo,1,38,1979-02-04,7 Warbler Point,2250,Australia,NSW,Registered Nurse,Health,42,9,Affluent Customer,10,0,0,4,699.48,30.0,75.0,3
191,Christopher,Heining,0,57,1960-04-27,3 Buell Park,2261,Australia,NSW,Help Desk Operator,,22,7,Affluent Customer,6,0,1,1,834.9399999999999,106.0,100.0,1
192,Goldi,Osler,1,39,1978-11-19,0 Bay Center,3196,Australia,VIC,Junior Executive,Health,2,6,Mass Customer,8,0,1,4,1519.4700000000005,80.0,100.0,1
193,Foss,Hardes,0,53,1964-07-22,10878 Waywood Way,4352,Australia,QLD,Recruiting Manager,Manufacturing,13,7,Mass Customer,12,0,1,5,2551.5,25.0,100.0,3
194,Ursala,Ferrai,1,43,1974-11-16,362 Mayer Terrace,4680,Australia,QLD,Web Developer III,Financial Services,4,5,Affluent Customer,10,0,0,3,2608.2800000000007,109.0,100.0,1
195,Talyah,Rylatt,1,59,1958-11-14,43 Upham Crossing,3143,Australia,VIC,Project Manager,Manufacturing,34,9,Mass Customer,6,0,0,7,9633.41,1.0,100.0,3
196,Swen,Odhams,0,51,1966-02-22,0 Superior Drive,2747,Australia,NSW,Programmer Analyst II,Manufacturing,90,8,High Net Worth,6,0,0,8,3738.0,147.0,100.0,1
197,Avis,,1,40,1977-01-27,8890 Golden Leaf Street,2063,Australia,NSW,,,32,12,High Net Worth,5,0,0,9,3651.710000000001,28.0,100.0,3
198,Vanya,Gumb,1,36,1981-11-29,5484 Hagan Crossing,3021,Australia,VIC,Assistant Media Planner,Entertainment,82,7,Mass Customer,16,0,0,9,6631.870000000001,59.0,100.0,3
199,Verla,Alven,1,39,1978-02-13,7451 Jana Lane,2138,Australia,NSW,Junior Executive,Health,61,8,Mass Customer,21,0,1,4,2650.5300000000007,16.0,100.0,3
200,Hube,Weald,0,60,1957-02-04,7 Havey Point,4005,Australia,QLD,Physical Therapy Assistant,Property,7,2,Affluent Customer,19,0,1,9,7283.860000000001,8.0,100.0,3
201,Salem,Huie,0,51,1966-04-20,32 Steensland Plaza,2233,Australia,NSW,Design Engineer,Manufacturing,45,9,Mass Customer,11,0,1,8,4159.179999999999,29.0,87.5,3
202,Audie,Pillinger,1,54,1963-06-24,107 Elmside Parkway,4811,Australia,QLD,Librarian,Entertainment,38,5,Affluent Customer,16,0,1,3,1295.9100000000003,19.0,100.0,3
203,Donovan,Conry,0,53,1964-01-13,2 Gina Junction,2085,Australia,NSW,Senior Quality Engineer,Argiculture,71,11,Mass Customer,11,0,1,5,1481.12,12.0,100.0,3
204,Thorny,Hackworth,0,41,1976-10-01,4 Londonderry Lane,3084,Australia,VIC,Editor,Financial Services,56,10,Mass Customer,5,0,0,8,6287.29,28.0,100.0,3
205,Rolfe,Kellard,0,59,1958-12-01,39716 Vera Junction,3170,Australia,VIC,Administrative Assistant II,Financial Services,18,9,Mass Customer,6,0,1,9,2008.2699999999995,53.0,100.0,3
206,Mari,Chevolleau,1,63,1954-07-19,183 Ronald Regan Street,2066,Australia,NSW,Statistician I,,98,9,Mass Customer,14,0,1,4,3816.65,78.0,100.0,3
207,Adena,Whyman,1,23,1994-08-10,2 Thierer Road,4113,Australia,QLD,,,9,8,Mass Customer,7,0,0,2,1430.9300000000003,291.0,100.0,1
208,Rutter,Excell,0,23,1994-10-31,056 Stone Corner Alley,4078,Australia,QLD,Office Assistant III,Property,57,7,High Net Worth,5,0,0,5,3342.0199999999995,28.0,100.0,3
209,Udall,Bellard,0,60,1957-08-28,528 Mandrake Crossing,2222,Australia,NSW,Analog Circuit Design manager,,9,11,Affluent Customer,6,0,1,5,3081.0700000000006,108.0,100.0,1
210,Albrecht,Thomasson,0,54,1963-11-18,19969 5th Parkway,3152,Australia,VIC,Assistant Manager,Property,50,9,Mass Customer,18,0,0,6,2957.0300000000007,23.0,100.0,3
211,Beitris,,1,43,1974-03-04,78 Rockefeller Park,2159,Australia,NSW,VP Marketing,Manufacturing,6,10,Mass Customer,5,0,1,9,4090.05,40.0,100.0,3
212,Nanice,Ellse,1,16,2001-11-19,417 Transport Trail,4503,Australia,QLD,Desktop Support Technician,IT,21,4,Affluent Customer,1,0,0,2,1790.4100000000003,188.0,100.0,1
213,Lockwood,Exroll,0,21,1996-05-14,6327 Lunder Crossing,4655,Australia,QLD,Actuary,Financial Services,13,4,High Net Worth,6,0,1,10,7534.48,29.0,100.0,3
214,Jeramie,Cellier,0,60,1957-11-29,811 Tony Road,4220,Australia,QLD,Food Chemist,Health,82,9,Mass Customer,6,0,0,5,1595.7299999999996,57.0,100.0,3
215,Debera,Foxworthy,1,43,1974-06-24,0 Northport Court,4012,Australia,QLD,Assistant Professor,Retail,37,3,High Net Worth,18,0,1,8,3889.39,4.0,100.0,3
216,Cinderella,Parcall,1,22,1995-01-12,231 Havey Court,2153,Australia,NSW,Quality Engineer,Financial Services,12,10,High Net Worth,7,0,1,4,2152.0500000000006,17.0,100.0,3
217,Jeralee,Quartly,1,38,1979-12-09,603 Kenwood Avenue,2070,Australia,NSW,,Manufacturing,63,11,High Net Worth,16,0,0,7,2118.1799999999994,5.0,100.0,3
218,Stefa,Dunnan,1,24,1993-08-06,09040 Myrtle Parkway,2015,Australia,NSW,Administrative Officer,Property,37,8,High Net Worth,8,0,1,4,1476.17,15.0,100.0,3
219,Markus,Mughal,0,53,1964-11-25,05241 Shelley Park,2776,Australia,NSW,Database Administrator III,Health,9,8,Mass Customer,7,0,0,6,1688.33,41.0,100.0,3
220,Jeniffer,Apark,1,63,1954-05-10,7 Pankratz Point,3011,Australia,VIC,Electrical Engineer,Manufacturing,79,8,High Net Worth,9,0,0,6,4304.109999999999,16.0,100.0,3
221,Mara,Bloore,1,37,1980-03-10,51 Crescent Oaks Parkway,2761,Australia,NSW,Tax Accountant,Manufacturing,14,8,Mass Customer,14,0,0,6,3865.68,19.0,100.0,3
222,Nev,Larive,0,39,1978-09-03,49 Emmet Junction,2015,Australia,NSW,Clinical Specialist,Health,89,11,Mass Customer,16,0,0,2,1428.06,21.0,100.0,3
223,Ossie,Meaton,0,34,1983-11-26,78 Surrey Place,2502,Australia,NSW,VP Sales,,13,7,Affluent Customer,14,0,1,6,4082.09,53.0,100.0,3
224,Morgun,Girvan,0,50,1967-12-03,6236 Summerview Terrace,2110,Australia,NSW,Compensation Analyst,Financial Services,2,12,Affluent Customer,17,0,0,6,2461.79,2.0,83.33333333333333,3
225,Brittaney,Pring,1,40,1977-03-11,682 Sheridan Avenue,2566,Australia,NSW,Pharmacist,Health,84,9,Affluent Customer,13,0,0,3,1587.5500000000002,38.0,100.0,3
226,Bondie,Letty,0,40,1977-11-11,04139 Delladonna Place,2519,Australia,NSW,Database Administrator IV,Manufacturing,96,7,Mass Customer,20,0,0,2,1173.86,117.0,100.0,1
227,Wendall,McKeand,0,44,1973-08-14,2 Scott Circle,2506,Australia,NSW,Accountant I,Entertainment,99,9,Mass Customer,18,0,0,5,3906.03,27.0,100.0,3
228,Lucia,Pickervance,1,31,1986-05-25,92253 Kensington Drive,2209,Australia,NSW,Systems Administrator II,Manufacturing,59,7,High Net Worth,12,0,0,5,3719.75,78.0,100.0,3
229,Vaughn,Lambis,0,51,1966-03-06,93 Westend Terrace,2116,Australia,NSW,,Property,30,10,High Net Worth,19,0,0,5,1811.84,61.0,100.0,3
230,Maegan,Scyone,1,63,1954-06-24,4 5th Point,2075,Australia,NSW,Internal Auditor,Property,74,11,High Net Worth,11,0,0,11,4745.010000000001,37.0,90.9090909090909,3
231,Basile,Winsor,0,22,1995-08-05,11667 Blackbird Street,2226,Australia,NSW,Design Engineer,Financial Services,48,10,Mass Customer,3,0,1,4,2344.5200000000004,46.0,100.0,3
232,Zaria,Koeppke,1,30,1987-11-11,0 Sommers Circle,2145,Australia,NSW,Professor,Retail,94,9,Mass Customer,12,0,0,6,3157.59,142.0,100.0,1
233,Art,Barwell,0,31,1986-08-08,2 Northridge Street,2508,Australia,NSW,Environmental Tech,Property,34,10,Mass Customer,13,0,0,6,2187.09,18.0,100.0,3
234,Mead,Alpes,1,48,1969-08-12,816 Spohn Center,2036,Australia,NSW,Chief Design Engineer,Retail,71,10,High Net Worth,12,0,0,9,5763.130000000001,12.0,100.0,3
235,Leona,Phateplace,1,41,1976-12-26,98 Service Court,2018,Australia,NSW,Social Worker,Health,30,8,Mass Customer,15,0,0,11,4685.820000000001,3.0,100.0,3
236,Tybalt,Gillingwater,0,63,1954-10-30,6 Morning Park,3666,Australia,VIC,Research Nurse,Health,79,2,Affluent Customer,14,0,0,4,2434.6400000000003,7.0,100.0,3
237,Reginald,Dartan,0,43,1974-03-07,4263 Hanson Place,2021,Australia,NSW,Account Coordinator,Property,18,11,High Net Worth,11,0,1,8,3635.04,27.0,100.0,3
238,Max,Bilborough,0,33,1984-02-04,6159 Katie Street,2750,Australia,NSW,Programmer III,,54,8,Mass Customer,14,0,1,5,3112.57,108.0,100.0,1
239,Wells,Pressman,0,25,1992-12-13,95 Eliot Street,4514,Australia,QLD,Registered Nurse,Health,62,3,Affluent Customer,3,0,0,9,5928.230000000001,2.0,100.0,3
240,Gavin,Fawks,0,28,1989-07-28,0 Westend Park,2525,Australia,NSW,Administrative Assistant III,IT,49,9,High Net Worth,15,0,1,6,1893.0000000000005,89.0,83.33333333333333,1
241,Quillan,Duigan,0,30,1987-05-09,39988 Porter Pass,4152,Australia,QLD,Quality Engineer,Entertainment,94,7,Mass Customer,20,0,0,4,1922.82,48.0,100.0,3
242,Taite,Droghan,0,25,1992-03-20,0796 Melody Park,2200,Australia,NSW,Nurse,Property,17,9,Affluent Customer,8,0,0,7,2558.7,132.0,100.0,1
243,Barbara,Croxley,1,41,1976-09-02,2914 Vahlen Lane,2250,Australia,NSW,Teacher,Manufacturing,94,8,High Net Worth,14,0,1,5,2193.5499999999997,75.0,100.0,1
244,Germayne,Sperry,0,43,1974-11-25,65 Kinsman Trail,3023,Australia,VIC,,Retail,57,6,Affluent Customer,8,0,0,3,3269.2,195.0,100.0,1
245,Noell,Grahlmans,1,16,2001-09-26,07227 Hoard Terrace,3500,Australia,VIC,Associate Professor,Financial Services,6,1,Affluent Customer,1,0,0,5,2213.02,13.0,100.0,3
246,Binny,Whight,1,26,1991-02-28,25503 Evergreen Drive,4300,Australia,QLD,Technical Writer,Manufacturing,63,5,High Net Worth,9,0,0,9,3174.16,28.0,100.0,3
247,Kristal,Joysey,1,34,1983-05-06,2 2nd Plaza,2283,Australia,NSW,Staff Accountant II,Financial Services,62,4,High Net Worth,13,0,1,7,4913.160000000001,113.0,100.0,3
248,Inger,Eskell,1,39,1978-04-15,122 Melrose Drive,2102,Australia,NSW,Clinical Specialist,Health,76,10,Affluent Customer,12,0,1,7,3059.94,135.0,85.71428571428571,1
249,D'arcy,Slay,0,25,1992-09-13,37024 Anniversary Place,2204,Australia,NSW,Quality Control Specialist,IT,65,11,High Net Worth,9,0,0,9,2236.13,48.0,100.0,3
250,Kristofer,,0,29,1988-04-15,91141 Huxley Parkway,2040,Australia,NSW,Legal Assistant,Health,53,10,Mass Customer,13,0,1,6,2963.2300000000005,32.0,100.0,3
251,Mala,,1,40,1977-12-24,04 Fallview Trail,2749,Australia,NSW,VP Sales,Financial Services,88,8,Affluent Customer,10,0,1,4,1210.0,39.0,100.0,3
252,Anthea,Ruskin,1,34,1983-01-24,8029 Gulseth Center,2304,Australia,NSW,Account Coordinator,Property,39,7,Mass Customer,13,0,1,5,2597.64,63.0,100.0,3
253,Amalee,Choak,1,20,1997-05-11,77248 Columbus Drive,2340,Australia,NSW,Food Chemist,Health,82,7,Mass Customer,1,0,1,5,1116.15,18.0,80.0,3
254,Barbie,Rubi,1,56,1961-09-22,0850 Schmedeman Drive,3580,Australia,VIC,Information Systems Manager,Retail,98,1,Mass Customer,14,0,0,7,6780.95,42.0,100.0,3
255,Keeley,Kruger,1,63,1954-01-15,131 Northfield Parkway,3355,Australia,VIC,Desktop Support Technician,IT,2,2,Mass Customer,5,0,0,11,6813.82,58.0,100.0,3
256,Linell,Beadle,1,42,1975-05-07,5130 Manley Court,2287,Australia,NSW,Director of Sales,Health,16,7,High Net Worth,21,0,1,5,1728.66,1.0,100.0,3
257,Marissa,,1,51,1966-02-08,879 Coolidge Point,2324,Australia,NSW,Sales Associate,Manufacturing,70,5,Affluent Customer,19,0,1,5,3650.53,93.0,100.0,3
258,Othella,Keher,1,25,1992-05-03,6759 Nevada Point,2323,Australia,NSW,Administrative Officer,Manufacturing,24,6,High Net Worth,9,0,0,5,1642.58,19.0,100.0,3
259,Venita,Dymick,1,34,1983-07-22,8208 Parkside Point,2320,Australia,NSW,Senior Developer,Health,70,6,High Net Worth,3,0,1,4,2124.6500000000005,28.0,100.0,3
260,Farand,Marriner,1,38,1979-08-30,15 Straubel Way,4680,Australia,QLD,Senior Quality Engineer,Health,47,2,High Net Worth,22,0,1,9,3381.41,9.0,100.0,3
261,Marve,Pryn,0,40,1977-10-15,7 Eastlawn Street,2346,Australia,NSW,Structural Engineer,,74,1,Mass Customer,8,0,0,9,4033.15,51.0,100.0,3
262,Cordie,Petrelli,0,40,1977-12-23,42067 Duke Terrace,2031,Australia,NSW,,Health,97,10,High Net Worth,10,0,1,5,2117.86,11.0,100.0,3
263,Tonia,Leigh,1,32,1985-11-19,50 Everett Way,2064,Australia,NSW,Dental Hygienist,Health,89,9,High Net Worth,7,0,0,7,3476.9400000000005,47.0,100.0,3
264,Jedd,Spiby,0,40,1977-12-07,454 Green Ridge Avenue,2176,Australia,NSW,Technical Writer,Health,31,10,Mass Customer,11,0,0,4,198.13999999999987,49.0,75.0,1
265,Pennie,Stoile,0,52,1965-10-05,19220 Evergreen Crossing,3195,Australia,VIC,Sales Representative,Retail,74,9,High Net Worth,18,0,1,4,2692.9100000000003,80.0,100.0,1
266,Lelia,Garatty,1,28,1989-07-19,109 Tomscot Avenue,2010,Australia,NSW,Account Executive,Retail,69,10,Affluent Customer,18,0,0,4,1742.8300000000004,33.0,100.0,3
267,Edgar,Buckler,2,40,,48 Arizona Drive,2768,Australia,NSW,,IT,53,10,High Net Worth,10,0,0,4,2337.99,131.0,100.0,1
268,Kacie,Kidston,1,39,1978-10-18,92 Lyons Place,2752,Australia,NSW,Chemical Engineer,Manufacturing,60,9,Mass Customer,10,0,0,4,2713.1900000000005,70.0,100.0,3
269,Zacherie,Grindley,0,63,1954-09-19,47 Jana Junction,3802,Australia,VIC,Nurse Practicioner,Property,55,7,Mass Customer,9,0,1,5,1668.85,169.0,100.0,1
270,Auberta,Roundtree,1,47,1970-12-10,90173 Oneill Place,3071,Australia,VIC,Budget/Accounting Analyst III,,38,10,Mass Customer,17,0,1,7,4625.210000000001,8.0,100.0,3
271,Doll,Burtwell,1,26,1991-02-13,6262 Elgar Avenue,4735,Australia,QLD,Financial Advisor,Financial Services,51,2,Mass Customer,4,0,0,2,1026.2700000000004,203.0,100.0,1
272,Arlie,Crean,1,30,1987-06-06,5668 Corscot Circle,2065,Australia,NSW,Product Engineer,Retail,22,12,Mass Customer,1,0,1,7,3842.07,92.0,100.0,3
273,Nevile,Abraham,0,54,1963-04-22,8 Texas Plaza,3081,Australia,VIC,Computer Systems Analyst IV,,54,9,Mass Customer,19,0,0,10,6519.24,29.0,100.0,3
274,Tessi,Hesse,1,41,1976-09-15,32062 Oak Terrace,3205,Australia,VIC,Social Worker,Health,66,8,Mass Customer,14,0,1,4,790.0600000000004,150.0,100.0,1
275,Dud,,0,62,1955-07-27,07158 Roth Pass,2165,Australia,NSW,VP Sales,Health,7,4,High Net Worth,13,0,0,6,4126.6,133.0,100.0,1
276,Goldi,Dwine,1,27,1990-03-25,370 Portage Parkway,3125,Australia,VIC,,Financial Services,47,8,Mass Customer,22,0,0,6,1107.9499999999998,4.0,100.0,3
277,Jehanna,Alvarado,1,61,1956-02-19,19795 Bultman Circle,4214,Australia,QLD,VP Product Management,,69,8,High Net Worth,15,0,0,3,1757.29,22.0,100.0,3
278,Sydney,Georger,0,20,1997-07-30,3 Corscot Crossing,2030,Australia,NSW,Executive Secretary,,22,12,Affluent Customer,4,0,1,1,827.1599999999999,249.0,100.0,1
279,Tamera,Hinckes,1,36,1981-09-09,34 Kim Center,2036,Australia,NSW,Web Designer I,Manufacturing,0,11,Mass Customer,11,0,0,6,2455.9300000000003,15.0,100.0,3
280,Welch,MacAllaster,0,22,1995-03-22,8 Starling Pass,2767,Australia,NSW,Geologist I,,15,8,Affluent Customer,5,0,1,10,6304.710000000001,44.0,100.0,3
281,Jeanette,Sizzey,1,45,1972-12-27,36 Vidon Parkway,2798,Australia,NSW,Cost Accountant,Financial Services,51,6,High Net Worth,8,0,1,4,2233.67,10.0,100.0,3
282,Lauren,Curcher,0,28,1989-10-27,8 Riverside Place,4211,Australia,QLD,VP Quality Control,Argiculture,82,5,High Net Worth,11,0,1,2,624.1500000000001,70.0,100.0,1
283,Sari,Noye,1,26,1991-02-04,28604 Bellgrove Circle,4508,Australia,QLD,Assistant Manager,Retail,34,6,Mass Customer,2,0,0,5,4792.79,92.0,100.0,3
284,Seth,Moorman,0,31,1986-04-11,2 Cottonwood Road,2032,Australia,NSW,Financial Analyst,Financial Services,38,11,High Net Worth,9,0,1,5,3251.419999999999,134.0,100.0,1
285,Julee,Janovsky,1,40,1977-11-19,58 Parkside Hill,2117,Australia,NSW,Community Outreach Specialist,Manufacturing,3,12,Mass Customer,12,0,0,6,2626.74,8.0,100.0,3
286,Kiley,Canaan,0,28,1989-08-01,747 Thackeray Circle,4551,Australia,QLD,Accounting Assistant II,Manufacturing,99,7,Affluent Customer,11,0,1,4,1737.1899999999996,138.0,75.0,1
287,Hannie,Wodham,1,32,1985-05-06,5583 Prairie Rose Trail,2765,Australia,NSW,Nuclear Power Engineer,Manufacturing,41,8,Affluent Customer,4,0,0,1,0.0,139.0,99.18512206747502,1
288,Ebenezer,Seedman,0,32,1985-09-08,071 Cardinal Point,3064,Australia,VIC,,Manufacturing,71,7,High Net Worth,9,0,0,4,1808.73,45.0,100.0,3
289,Modestia,Lithgow,1,47,1970-04-12,7169 North Lane,2023,Australia,NSW,Clinical Specialist,Health,43,9,High Net Worth,10,0,0,9,3924.1100000000006,45.0,100.0,3
290,Giorgio,Kevane,2,40,,6923 Tennessee Circle,2766,Australia,NSW,Senior Sales Associate,IT,42,9,Mass Customer,10,0,0,5,3368.28,12.0,100.0,3
291,Aime,Burston,1,46,1971-10-22,8207 Cascade Court,3810,Australia,VIC,Assistant Media Planner,Entertainment,63,5,Mass Customer,4,0,0,2,605.01,41.0,100.0,1
292,Gelya,Gerant,1,56,1961-11-24,2 Brentwood Place,4151,Australia,QLD,VP Product Management,,42,8,Affluent Customer,9,0,1,7,3631.6,59.0,100.0,3
293,Virgilio,Willcocks,0,28,1989-12-10,00 5th Lane,2830,Australia,NSW,Administrative Assistant III,Manufacturing,80,2,Mass Customer,20,0,1,5,1991.9300000000003,11.0,100.0,3
294,Magnum,Slowan,0,58,1959-04-01,807 Beilfuss Crossing,3030,Australia,VIC,Recruiting Manager,,39,7,High Net Worth,5,0,0,7,5509.67,116.0,100.0,3
